0x00405530    2 92           entry0
0x004db5f8    6 208          sym.confirm_event_cb
0x0042f66c    3 32           sym.lv_textarea_get_text
0x004db6d0    3 28           sym.widget_optioncombo_destructor
0x004db6ec    3 72           sym.obj_optioncombo_event_handler
0x004db734    4 72           sym.btn_event_handler
0x004db77c    1 72           sym.btn_minus_handler
0x004db7c4    1 72           sym.btn_plus_handler
0x004db80c   15 280          sym.radiogroup_display_update.part.0
0x004db924    4 36           sym.radiogroup_display_update
0x004db948    3 116          sym.chk_item_event_handler
0x004db9bc    1 1132         sym.widget_optioncombo_constructor
0x004dc680    1 8            sym.widget_popmenu_destructor
0x004dc688    1 68           sym.widget_popmenu_constructor
0x004dc6cc    1 32           sym.mask_layer_event_handler
0x004dc6ec    3 84           sym.btn_event_handler_1
0x004dcb50    7 132          sym.widget_progress_destructor
0x004dcbd4    3 140          sym.upload_progress_timer_cb
0x004dcc60    3 116          sym.widget_progress_delay_close.constprop.1
0x004dd5c0    1 8            sym.delay_close_timer_cb
0x004dccd4   33 760          sym.notify_progress_observer_cb
0x004dd5d0    1 8            sym.widget_spinbox_destructor
0x004dd5d8    1 724          sym.widget_spinbox_constructor
0x004ddab0    1 12           sym.page_dev_language_destructor
0x004ddabc    5 116          sym.page_dev_language_close_handler
0x004ddb30    5 120          sym.page_dev_language_confirm_handler
0x004ddba8    6 1520         sym.page_dev_language_constructor
0x004de198    5 340          sym.dev_language_choose_handler_1
0x004de330    1 12           sym.page_dev_privacypolicy_destructor
0x004de33c    3 108          sym.page_dev_privacypolicy_close_handler_1
0x004de3a8   10 240          sym.page_dev_privacypolicy_scroll_handler
0x004de498    1 1036         sym.page_dev_privacypolicy_constructor
0x004de8e0    1 40           sym.page_dev_selftest_destructor
0x004de908    1 632          sym.page_dev_selftest_create_operate_area
0x004debe4    1 1064         sym.page_dev_selftest_constructor
0x004df4c0   13 424          sym.dev_selftest_send_update_observer_cb
0x004dfb80    1 12           sym.page_factory_index_destructor
0x004dfb8c    5 264          sym.dd_server_config_event_handler
0x004dfc94    3 88           sym.ta_event_handler_2
0x004dfcec    9 340          sym.get_data_btn_cb
0x004dfe40    3 148          sym.back_btn_handler
0x004dfed4    1 388          sym.create_btn
0x004e0058    6 188          sym.btnm_event_cb_4
0x004e0114    5 156          sym.machine_test_btn_handler
0x004e01b0    5 156          sym.factory_test_btn_handler
0x004e024c   15 2248         sym.page_factory_index_constructor
0x004e0b50    1 12           sym.page_files_destructor
0x004e0b5c   13 492          sym.page_files_tabview_event_cb
0x0042e118    1 8            sym.lv_tabview_get_tab_active
0x004e2bc4   20 2072         sym.page_files_pendrive_dropdown_create
0x004a9d68   22 1092         sym.page_files_common_files_create_navi
0x004e0d48    9 564          sym.page_files_constructor
0x004e0fb0    3 64           sym.page_files_info_destructor
0x004e0ff0    3 56           sym.start_print_verify_stop_print_cb_1
0x004e1028    1 36           sym.chk_calibrate_event_handler
0x004e104c    3 124          sym.info_start_print_handler
0x004e10c8    9 372          sym.info_start_print_btn_handler
0x004e123c    3 84           sym.start_print_verify_continue_print_cb_1
0x004e1290    5 152          sym.btn_back_event_handler_11
0x004e1328    3 3044         sym.page_files_info_constructor
0x004e2550    3 56           sym.page_files_local_destructor
0x004e2588    1 156          sym.page_files_local_constructor
0x004a9af4    1 52           sym.page_files_common_create
0x004e2660    3 56           sym.page_files_pendrive_destructor
0x004e2698    3 316          sym.uninstall_item_event_callback
0x00467ae0    1 20           sym.lv_event_stop_bubbling
0x004e27d4    8 516          sym.udisk_uninstall_response_cb
0x004e29d8    3 240          sym.dd_pendrive_list_event_handler
0x004b9c00    1 176          sym.gcode_file_query_init
0x004e2ac8    1 200          sym.page_files_pendrive_constructor
0x004e33dc    1 68           sym.udisk_list_update_observer_cb_1
0x004e3420    1 12           sym.page_files_printhistory_destructor
0x004e342c    7 260          sym.table_item_event_cb
0x004e3530    6 304          sym.img_next_icon_event_handler_1
0x004e3660    5 264          sym.img_pre_icon_event_handler_1
0x004e3768   37 2392 -> 2352 sym.page_files_printhistory_files_table
0x004e40c0    1 48           sym.history_files_observer_cb
0x004e40f0    7 1668         sym.page_files_printhistory_constructor
0x004e47b0    3 56           sym.page_settings_camera_videoinfo_destructor
0x004e47e8   14 1180         sym.create_update_udisk_list_1
0x004e4d44    8 548          sym.btn_pendrive_event_handler_1
0x004e4c84    4 84           sym.udisk_list_update_observer_cb_2
0x004e4cd8    6 108          sym.cancel_alert_export_cb
0x004e4f68    1 860          sym.page_settings_camera_videoinfo_constructor
0x004e54c4    3 92           sym.btn_back_event_handler_12
0x004e5520    8 576          sym.btn_export_event_handler_1
0x004e52c4    7 512          sym.confirm_alert_export_cb
0x004e5ca0    1 12           sym.page_settings_local_network_destructor
0x004e5cac    3 380          sym.local_network_update_observer_cb
0x004e5e28    5 140          sym.btn_back_event_handler_13
0x004e5eb4    3 1328         sym.page_settings_local_network_constructor
0x004e6420    3 172          sym.start_cpu_monitor.part.2
0x006b3a20    1 16           fcn.006b3a20
0x006b3870    1 16           fcn.006b3870
0x006b3620    1 16           fcn.006b3620
0x006b3e60    1 16           fcn.006b3e60
0x004e6548    4 288          sym.get_cpu_usage.part.0
0x004e64cc    3 124          sym.get_cpu_time_v1
0x006b31b0    1 16           fcn.006b31b0
0x004e6fd0    1 8            sym.extcom_out_host_ready
0x004e6fd8   16 280          sym.proc_by_cmd
0x004e70f0    3 104          sym.extcom_in_led_config
0x004e7158    6 212          sym.extcom_in_print_state
0x004e722c    6 220          sym.extcom_in_elapse_video_config
0x004e7308    6 236          sym.extcom_in_factory_reset_cmd
0x004e73f4    6 252          sym.extcom_in_ai_detect_config
0x004e74f0    6 220          sym.extcom_in_screen_config
0x004e75cc   85 2440         sym.extcom_thread_rcv_func
0x004e7f54    4 160          sym.extcom_out_led_config
0x004e7ff4    6 228          sym.extcom_out_print_state
0x006b3310    1 16           fcn.006b3310
0x004e80d8    4 140          sym.extcom_out_camera_info
0x004e8164    6 204          sym.extcom_out_ota_cmd
0x004e8230    4 184          sym.extcom_out_elapse_video_config
0x004e82e8    4 136          sym.extcom_out_factory_reset_cmd
0x004e8370    4 160          sym.extcom_out_ai_detect_config
0x004e8410    4 152          sym.extcom_out_screen_config
0x004e84a8    6 212          sym.extcom_out_video_stream
0x004e857c    6 244          sym.extcom_in_ota_cmd
0x004e8670   26 696          sym.extcom_in_camera_info
0x004e8928    1 208          sym.extcom_in_elapse_video_info
0x0057b5e4   21 2252 -> 808  sym.append_to_elapse_video_list
0x004fa210    5 120          sym.service_wsslicer_request
0x004e89f8   11 324          sym.extcom_thread_send_func
0x004e8d00   17 636          sym.extcom_in_ai_detect_state
0x004e9020    1 44           sym.extcom_cmd_timer_callback
0x004e904c    3 216          sym.extcom_in_host_ready
0x004e9280    1 8            sym.progress_cb
0x004e9288   12 244          sym.httpchunk_thread_func
0x004e9778    6 456          sym.httpchunk_download_remote_gcode
0x004e9b38   14 676          sym.httpchunk_download_avatar
0x004e9940    6 504          sym.httpchunk_download_ota_image
0x004e937c    3 32           sym.write_data
0x004e939c   26 988          sym.httpchunkdownload
0x004e9ddc    4 104          sym.gcode_progress_cb
0x006b31f0    1 16           fcn.006b31f0
0x004eff74    5 120          sym.service_mqtt_request
0x004e9e44    8 196          sym.ota_progress_cb
0x004e9f08    3 48           sym.FromHex.part.2
0x004ea770    1 148          sym.upload_json_response
0x004eae04    3 408  -> 176  sym.callback_upload
0x004eba80   11 428          sym.file_upload_cb
0x004eb534   17 504          sym.callback_http
0x004eb7bc    4 204          sym.info_in_proc.part.1
0x006b2f80    1 16           fcn.006b2f80
0x006b2c40    1 16           fcn.006b2c40
0x004ebcd0   28 900          sym.update_mounted_dirs
0x004ec054   14 348          sym.wait_mount.constprop.0
0x004ec384   31 1388         sym.ionotify_thread_func
0x004ecaa0    1 20           sym.trace_callback
0x004ecd04    1 32           sym.proc_after_connected
0x004f0898   33 1492         sym.fetch_firmware_list
0x004ecd24    7 312          sym.subscribe_topics
0x006b3640    1 16           fcn.006b3640
0x006b3ac0    1 16           fcn.006b3ac0
0x004ecf1c    3 148          sym.mqtt_disconnect.isra.1
0x006b2cb0    1 16           fcn.006b2cb0
0x004ecff4    1 40           sym.iot_request_logout
0x004f0e6c   13 932          sym.fetch_mqtt_token
0x004ed01c   10 372          sym.mqtt_connect
0x004ed190    1 80           sym.mqtt_reconnect.isra.7
0x006b3be0    1 16           fcn.006b3be0
0x004ed4c4    1 32           sym.iot_request_fetch_firmware
0x004ed51c    5 276          sym.mqtt_create.isra.5
0x006b3790    1 16           fcn.006b3790
0x006b32e0    1 16           fcn.006b32e0
0x006b39e0    1 16           fcn.006b39e0
0x006b2bb0    1 16           fcn.006b2bb0
0x004ed764   11 744          sym.mqtt_restart_proc
0x004f0140    3 216          sym.get_tbsignstring
0x006b2c90    1 16           fcn.006b2c90
0x006b3370    1 16           fcn.006b3370
0x004f0218    1 236          sym.get_randstring.constprop.1
0x006b2f40    1 16           fcn.006b2f40
0x006b34d0    1 16           fcn.006b34d0
0x004f3130    9 184          sym.upload_progress_cb
0x004f3920   10 428          sym.exportlog_thread_func
0x004f3bf8    7 256          sym.response_cmd.part.0
0x004f53f0    1 8            sym.upgrade_thread_func
0x004f53f8    4 128          sym.search_img_filter
0x004f6080    3 124          sym.wifi_ready_notify_udhcpc
0x004f60fc    6 312          sym.wifi_setup_cmd_timer_callback
0x004f6234    5 180          sym.get_network_id_by_ssid.part.1
0x004f7a78    3 284          sym.connect_cb_1
0x006b3ad0    1 16           fcn.006b3ad0
0x006b2ac0    1 16           fcn.006b2ac0
0x006b3b90    1 16           fcn.006b3b90
0x004f7f68   52 1772         sym.callback_websocket
0x004f8838    4 72           sym.ws_slicer_elapseVideo_list_report
0x004fcb48   50 1504         sym.reqElapseVideoList_proc
0x004f8880    4 136          sym.ws_slicer_printObjects_report
0x00571b18    2 148          sym.cJSON_CreateNumber
0x004fd128   24 984          sym.printObjects_proc
0x00571f1c    3 48           sym.cJSON_CreateArray
0x00571cb4    4 108          sym.cJSON_CreateString
0x005711f8    5 40           sym.cJSON_AddItemToArray
0x00572214   15 328          sym.cJSON_CreateDoubleArray
0x00571278    1 8            sym.cJSON_AddItemToObject
0x00570fc4    1 8            sym.cJSON_PrintUnformatted
0x004fa8bc    5 100          sym.handler_response
0x0057c8c8   10 300          sym.task_queue_push
0x006b3440    1 16           fcn.006b3440
0x006b2f60    1 16           fcn.006b2f60
0x004efbc8    3 108          sym.response_rpc
0x004f8908    4 72           sym.ws_slicer_jobhistory_report
0x004fc4d8    9 1320         sym.reqHistory_proc
0x004f8950    4 72           sym.ws_slicer_gcodefiles_report
0x004fbeb0   11 740          sym.reqGcodeFile_proc
0x004f8998    3 144          sym.ws_slicer_telemetry_report_build
0x004fa088    7 136          sym.ws_slicer_telemetry_report
0x004fa288   53 1252         sym.callback_websocket_1
0x004fa860    1 8            sym.cfsList_proc
0x004fa868    1 36           sym.ReqPrinterPara_proc
0x004fa88c    1 36           sym.AISettingList_proc
0x004fa920    1 284          sym.boxConfig_proc
0x004faa3c    2 204          sym.spaceInfo_proc
0x00573c2c    3 88           sym.getDiskInfo
0x004faf40   57 2068         sym.getElapseInfor_proc
0x004fb754   11 820          sym.uFileList_proc
0x004fba88   11 820          sym.pFileList_proc
0x004fbdbc    1 244          sym.allPrintTime_proc
0x004fca00    8 328          sym.send_empty_video_list_response
0x004fd500    1 36           sym.elapseUploadEnable_proc
0x004fd524    1 36           sym.formatTf_proc
0x004fd548    1 36           sym.timesLeftToPrint_proc
0x004fd56c    3 92           sym.nozzleMoveSnapshot_proc
0x004fd5c8    3 140          sym.hostname_proc
0x004fd654    3 72           sym.setPrinterPowerOff_proc
0x004fd69c    7 152          sym.excludeObjects_proc
0x004fd734    7 216          sym.fanAuxiliary_proc
0x004fd80c    7 216          sym.fanCase_proc
0x004fd8e4    7 216          sym.fan_proc
0x004fd9bc    6 248          sym.modelFanPct_proc
0x004fdab4    6 248          sym.caseFanPct_proc
0x004fdbac    6 248          sym.auxiliaryFanPct_proc
0x004fdca4   10 172          sym.speedMode_proc
0x004fdd50    3 128          sym.cleanError_proc
0x004fddd0    3 128          sym.errorHandling_proc
0x004fde50    6 236          sym.powerLossSw_proc
0x004fdf3c    4 124          sym.autohome_proc
0x004fdfb8    4 128          sym.setPosition_proc
0x004fe038    4 156          sym.bedTempControl_proc
0x004fe0d4    4 124          sym.nozzleTempControl_proc
0x004fe150    7 188          sym.nozzleTemp2_proc
0x004fe20c    7 180          sym.bedTemp2_proc
0x004fe2c0   14 324          sym.deleteHistory_proc
0x004fe404    4 84           sym.lightSw_proc
0x004fe458    7 140          sym.led_proc
0x004fe4e4    7 192          sym.videoElapse_proc
0x004fe5a4   20 640          sym.livestream_proc
0x004fe824    1 8            sym.pullclient_proc
0x004fe82c    5 192  -> 96   sym.enableAITest_proc
0x004fe8ec    6 160          sym.enableFaultStop_proc
0x004fe98c    3 100          sym.firstFaultReminder_proc
0x004fe9f0    7 148          sym.enableSelfTest_proc
0x004fea84   15 392          sym.reNameGcode_proc
0x004fec0c    4 316          sym.setFeedratePct_proc
